text,label
"L’engouement pour les « arts martiaux mixtes », ce sport de combat de haut niveau aussi spectaculaire qu’ultraviril, gagne les plates-formes et les fictions.",
"Chaque semaine, « L’Epoque » paie son coup.",
"Entrée durablement dans le cœur des spectateurs pour son rôle dans « Un p’tit truc en plus », d’Artus, l’actrice savoure son succès mais veut garder les pieds sur terre.",
Cette « bosseuse » talentueuse réenfile la blouse d’Alyson Lévêque pour la saison 3 d’« Hippocrate ».,
"Depuis la pandémie de Covid-19, la clientèle de ce jeu s’est élargie, attirant désormais les jeunes actifs.",
"De Forbach, en Moselle, Alizé Group surfe sur cette tendance.",
"Achats de sapin et de décorations en novembre, téléfilms et promotions dès octobre : l’ancienne fête ascétique de deux jours s’est muée en saison festive de plus de deux mois.",
Une tendance qui s’explique par des raisons à la fois commerciales et culturelles.,
"Selon le ministère de la culture, 18,1 % des ventes de livres neufs en 2023 se sont effectuées dans des grandes surfaces non spécialisées.",
"Sur Internet, le marché du conseil aux parents se développe.",
"De Lucie Mariotti à Philippe Etchebest, la figure du coach a envahi le paysage audiovisuel français, amenant avec eux un récit bien rodé.",
"Tantôt bienveillants, tantôt sévères, ils guident les candidats dans leur chemin d’introspection, présenté comme nécessaire pour mieux cuisiner, chanter ou tomber amoureux.",
"Dans chaque compartiment de notre vie, des myriades d’experts sont là pour nous aider à faire émerger une meilleure version de nous-mêmes.",
Nous faudra-t-il bientôt un coach pour nous défaire de l’emprise du coaching ?,
"Humoriste, acteur et réalisateur, ce dingue de télé et du genre parodique joue les illusionnistes dans « Le Monde magique » sur Canal+.",
"Sa bande dessinée, « Les Ignorants », lui a permis de découvrir le monde de la vigne.",
"Dix ans après, cet amateur averti continue d’enrichir ses connaissances par la dégustation, en toute simplicité.",
"Quinze personnes, un ancien finaliste de « Top Chef » et une heure pour réaliser en direct sur Zoom une recette de Noël.",
"Parmi les spécificités de ce rendez-vous automnal, on relève une présence plus forte qu’avant de petits producteurs dans les rayons des supermarchés.",
"Le chef étoilé, qui règne sur cinq restaurants à Paris, porte un soin particulier aux livres de cave de ses tables.",
"Le patron des vins d’un hypermarché landais revient sur la manière dont il a constitué son catalogue pour ce rendez-vous automnal, bousculé par le Covid-19.",
"Grâce au confinement, l’e-commerce a gagné des parts de marché dans la vente de vins et aborde avec confiance le rendez-vous automnal.",
"Laure Gasparotto et Ophélie Neiman ont retenu une soixantaine de flacons, parmi les quelque 230 goûtés (hors premiers grands crus classés) lors d’une dégustation.",
"Allant de 11 à 99 euros, certains sont prêts à boire, d’autres sont à garder pour mieux les apprécier.",
"Rémi Barroux, Laure Gasparotto et Ophélie Neiman ont goûté une centaine de vins à l’aveugle, parmi les 130 domaines que compte la Corse.",
"Pour le lancement de sa 50e édition, le deuxième grand guide gastronomique français a récompensé le chef du restaurant La Vague d’or à Saint-Tropez.",
"Depuis 2009, la plus grande famille viticole au monde possède son association soutenue par Business France, qui accompagne les investissements français à l’étranger.",
"Cinq générations, une quinzaine de vignerons, une trentaine de châteaux, 1 400 hectares… Découvrez une vraie saga bordelaise.",
"Chaque année, les touristes américains et européens sont de plus en plus nombreux à emprunter la « route des vins de l’Okanagan ».",
"Encore méconnus à l’étranger, les crus canadiens entendent dépasser la notoriété du célèbre vin de glace.",
Le pays mise sur la qualité et l’œnotourisme pour développer un secteur porteur.,
"Propriétaire d’Osoyoos Larose, dans la vallée de l’Okanagan, la famille Merlaut s’est lancé le défi d’y produire des vins sur le modèle des grands crus de bordeaux.",
"Pour la première fois, trois vigneronnes étaient en compétition et c’est une femme qui a composé la musique du grand spectacle qui accompagne cet événement suisse.",
"Le chercheur Thibault Gajdos dénonce une menace de l’exécutif sur la liberté d’information, qui préférerait que la presse rapporte ses déclarations plutôt que de donner la parole aux «&nbsp;gilets jaunes&nbsp;».",
"En alertant l’opinion publique, les scientifiques mettent leur carrière en danger, et ils se placent souvent en marge de leurs pairs, observe dans sa chronique Stéphane Foucart, journaliste au «&nbsp;Monde&nbsp;».",
"Dans sa chronique, Stéphane Lauer, éditorialiste au «&nbsp;Monde&nbsp;», relève que la crise des «&nbsp;gilets jaunes&nbsp;» illustre aussi les limites d’une logique qui a conduit les gouvernements successifs à recourir à la dette pour pallier leurs impérities.",
"Contre l’article&nbsp;13 de la directive européenne sur le droit d’auteur, Susan Wojcicki, la directrice de la plate-forme, a lancé un appel à la mobilisation, #saveyourinternet.",
"Avec une certaine mauvaise foi, relève Guillaume Fraissard, chef du service Culture, dans sa chronique.",
"Dans sa chronique au «&nbsp;Monde&nbsp;», Jean-Michel Bezat soutient que si les Français ont un tel sentiment de déclassement, «&nbsp;gilets jaunes&nbsp;» en tête, c’est notamment dû à leurs lacunes en économie.",
"Même si les démocrates ont emporté la majorité à la Chambre des représentants, Donald Trump est loin d’être désavoué, souligne Alain Frachon, éditorialiste au «&nbsp;Monde&nbsp;», dans sa chronique.",
"Pour sa dernière chronique sur la vie au travail (mais pas sa dernière chronique), Nicolas Santolaria épingle les métaphores du ­langage managérial.",
"Dans le conflit qui l’oppose à l’Italie sur la question du budget, l’institution, chargée d’appliquer un texte complexe, même quand elle le fait avec mesure, peine à&nbsp;défendre ses actes, relève la journaliste Cécile Ducourtieux dans sa chronique.",
"Les salariés ont intérêt à connaître la distribution des revenus au sein de leur entreprise, plaide le chercheur Thibault Gajdos dans sa chronique au «&nbsp;Monde&nbsp;».",
"Dans cette chronique, la sociologue Dominique Méda démontre combien il est impératif de continuer à mettre un maximum de «&nbsp;pognon&nbsp;» à destination des chômeurs et des allocataires du RSA, toujours dans le viseur du gouvernement.",
Les ralentissements sont la hantise du vacancier et certains d’entre-eux semblent se former et disparaître comme par enchantement.,
"Notre chroniqueur a encore frappé&nbsp;: après les vestiaires de&nbsp;Jay-Z et d’Orelsan, Marc Beaugé scrute celui du roi de la pop made in France.",
Sa tournée des festivals sera-t-elle l’occasion d’affirmer son style d’été&nbsp;?,
"Tout l’été, « M » dispense ses règles du savoir-vivre au XXIe siècle.",
"Pour la deuxième année consécutive, les Medley’dies, l’ensemble de pom-pom girls de Vierzon, ont raflé leur titre aux majorettes lors de leur championnat de France.",
"Dans cette chronique, l’informaticien Gilles Dowek propose d’appliquer quatre principes qui pourraient contribuer à définir un usage responsable de ces ­outils capables de provoquer la mort sociale, voire la mort tout court d’un individu.",
"Les partisans des monnaies virtuelles sont si éblouis par la blockchain, la technologie à l’origine du bitcoin, qu’ils sont aveugles aux risques d’arnaque, note dans sa chronique Arnaud Leparmentier, correspondant du «&nbsp;Monde&nbsp;» à New York, exemples à l’appui.",
"Notre chroniqueur a encore frappé : après les vestiaires de Bruno Le Maire et Nathalie Baye, Marc Beaugé scrute celui du fondateur de Facebook, empêtré dans de sales draps.",
"Pour lui, ça n’est pas nouveau.",
Chronique.,
"Le secrétaire général de la CGT-Cheminots, âgé de 38 ans, livre dans les médias une personnalité en pointillé.",
A l’image de la grève intermittente que son syndicat veut mener contre la réforme de la SNCF.,
Ces cellules sont aussi présentes dans le tissu cérébral de personnes mortes avec la maladie Alzheimer.,
"Selon une étude menée sur une cohorte britannique, moins de deux minutes par jour d’activité physique à haute intensité suffisent à diminuer le risque d’infarctus et d’accident vasculaire cérébral.",
"Reportage à l’hôpital Paris Saint-Joseph, où depuis 2021, des ateliers permettent aux femmes de s’informer sur cette période de la vie, pour y faire face plus sereinement.",
"Alors qu’au début des années 2000, une Française ménopausée sur deux suivait un traitement hormonal, elles sont moins de 10 % aujourd’hui.",
"Pourtant, l’administration d’estradiol et de progestérone, sauf contre-indications, réduit les symptômes tels que les bouffées de chaleur et peut prévenir des complications osseuses.",
"La sociologue Alexandra Roux explique, dans un entretien au « Monde », pourquoi ce désamour n’est pas le signe d’un refus de la contraception mais d’une ouverture à d’autres techniques.",
"Un travail qui devrait aider à comprendre l’origine de certaines affections, comme la soudure prématurée des os du crâne des bébés.",
"Faites le point avec notre application de culture générale, Le Monde Mémorable.",
"Dans un essai, le neurobiologiste François Gonon regrette que le discours des neurosciences, en analysant les comportements humains à travers le seul prisme du fonctionnement cérébral, occulte les déterminants sociaux et économiques qui ont un effet majeur sur les conduites individuelles.",
"D’après une étude britannique, l’activité physique est une nouvelle fois considérée comme un traitement vital, avec des bienfaits sur les systèmes cardio-vasculaire et respiratoire, le cerveau ou encore le métabolisme.",
"Conscient que l’extrémisme nourrit la tendance à déshumaniser les autres, mais estimant que les sociétés sont également capables d’empathie, un collectif d’un millier de psychologues et de neurobiologistes lance un appel pour la paix au Proche-Orient.",
"Dans un entretien au « Monde », le professeur de pneumologie Thomas Similowski explique que « soulager l’essoufflement a un impact bénéfique sur les capacités cérébrales ».",
"Il publie, chez Albin Michel, « Les Superpouvoirs de la respiration », écrit avec le journaliste scientifique Guillaume Jacquemont.",
"Emaillé de plus de 23 000 animations et défis dans toute la France, le marathon télévisuel caritatif a lieu un peu plus tôt qu’à l’accoutumée, le premier week-end de décembre étant consacré à la réouverture de Notre-Dame de Paris.",
"Depuis sa promulgation, en 1975, la loi a été assouplie avec l’introduction de la technique médicamenteuse et la possibilité de recourir à l’IVG en dehors des établissements de santé, facilitant l’accès à l’avortement.",
"Voir de manière régulière des images de guerre provoque des effets néfastes sur la santé mentale, en particulier lorsque les personnes y sont soumises involontairement, souligne, dans sa carte blanche au « Monde », Sylvie Chokron, en s’appuyant sur deux études récentes.",
"Ces nouveaux traitements Wegovy (Novo Nordisk) et Mounjaro (Eli Lilly), appelés « analogues du GLP-1 », sont autorisés en France depuis octobre et novembre 2024.",
Ils sont qualifiés de « révolutionnaires » par certains médecins spécialistes de l’obésité.,
"Cela s’explique par des raisons hormonales, mécaniques mais aussi par des choix de société, notamment de normes thermiques pensées par des hommes pour des hommes.",
"Le Musée des Confluences, à Lyon, organise une exposition temporaire sur le thème du rêve en convoquant différentes disciplines, des neurosciences à l’histoire, en passant par les arts.",
"Une équipe de l’université de Genève, en Suisse, vient de montrer que la formation des motifs sur la tête du grand reptile ne relève pas de la génétique moléculaire, mais d’un processus purement mécanique.",
"Astronomie, ornithologie, écologie, paléontologie.",
"Les PFAS, molécules cancérogènes présentes dans de nombreux produits et s’accumulant dans l’eau et les sols, sont surnommées « polluants éternels » car elles reposent sur la liaison carbone-fluor, très difficile à briser.",
"L’artillerie envisagée est très diverse : ultrasons, ultraviolets, plasma, bactéries… et même du blanc d’œuf.",
"A la croisée des chemins entre chimie, biologie, physique et ingénierie, une équipe strasbourgeoise tente de repérer, dans des échantillons de sols contaminés, une bactérie qui se serait adaptée aux PFAS et pourrait avoir développé des enzymes capables de les dégrader.",
"Les insectes ne constituent pas les seuls animaux potentiellement pollinisateurs, dont on vient d’observer un représentant inattendu : le loup d’Ethiopie.",
"Le canidé est en effet friand du nectar d’une grande fleur conique, surnommée le « tison de Satan ».",
"Les plantes cultivées ont, en effet, été soumises à une très forte pression de sélection par l’homme, favorisant les variétés à fort rendement.",
Traverser la Terre ou franchir quelques dizaines de mètres : le Muséum de Bordeaux nous rappelle que le mouvement est consubstantiel à la vie et structure aussi les règnes animal et végétal.,
"Une équipe française a mesuré les changements morphologiques de quatre plantes herbacées poussant dans la ville de Strasbourg, confrontées aux îlots de chaleur urbains, à la densité des bâtiments ou aux tontes répétées.",
"Et constaté que certaines de ces espèces, dans certaines limites, peuvent s’adapter.",
"La directrice du Comité de veille et d’anticipation des risques sanitaires (Covars) interviendra lors de la table ronde « Santé humaine, animale et végétale : a-t-on tiré les leçons du Covid ?",
"», qui se tiendra samedi 30 novembre dans le cadre de Néo Terra.",
"Au CHU de Limoges, l’unité de recherche Resinfit, de l’institut OmegaHealth, mène des travaux de recherche et de prévention contre la résistance des bactéries aux antibiotiques.",
"Avant de tomber, les feuilles auront été vidées d’une grande part de leur contenu, exporté et récupéré par l’écorce, le tronc et les racines.",
"Stockées durant l’hiver, ces ressources serviront au printemps, pour nourrir les jeunes feuilles.",
"Au total, 28 camions sont arrivés à Jebel Aulia, une localité située à 40 kilomètres au sud de Khartoum.",
"Du 23 septembre au 27 novembre, l’armée israélienne a mené une campagne de bombardement sur le sud Liban et sa capitale, Beyrouth.",
"Selon l’ONU, au 9 octobre, près de 700 000 libanais ont fui le sud du pays et 3 800 personnes ont été tuées depuis le 8 octobre 2023.",
Cette nouvelle escalade au Proche-Orient pousse des franco-libanais à fuir leur pays comme Ziad avec sa femme et ses enfants.,
"Ils ont décidé de suivre un autre chemin que le reste de la famille qui, elle, est restée au Liban.",
Reportage.,
"Sans reconnaître la responsabilité de Moscou, le chef de l'état russe s'est dit désolé que le crash d'un avion de l'Azerbaïdjan Airlines mercredi se soit produit dans l'espace aérien russe.",
Il était le dernier centre de santé dans le nord de Gaza.,
"L'hôpital Kamal Adwan, à Beit Lahia, a été mis hors service vendredi après un raid israélien.",
"Sans reconnaître la responsabilité de Moscou, le chef de l'état russe s'est dit désolé que le crash d'un avion de l'Azerbaidjan Airlines mercredi se soit produit dans l'espace aérien russe.",
Le président ukrainien s'est lui aussi entretenu avec Ilham Aliev.,
La correspondance à Kiev d'Emmanuelle Chaze.,
"Le président russe Vladimir Poutine a présenté samedi ses excuses à son homologue azerbaïdjanais Ilham Aliev, a annoncé le Kremlin, trois jours après le crash au Kazakhstan d'un avion d'Azerbaijan Airlines censé atterrir en Tchétchénie.",
"Formant une chaîne humaine à Tbilissi, des milliers de manifestants proeuropéens se sont rassemblés samedi, à la veille de l'investiture du nouveau président géorgien, contesté par l'opposition après des élections dénoncées comme entachées d'irrégularités.",
"Sur les marchés d’Abidjan, l’originalité n’est pas juste un atout, c’est une arme de séduction massive.",
"Ici, les vendeurs ne se contentent pas de crier « Approchez, madame !",
» : ils sortent l’artillerie lourde… de l’humour.,
Entre « Libanais est tombé!,
"» et un savoureux « Ton mari est fauché, mais tu seras bien habillée », les allées des marchés se transforment en scènes de stand-up à ciel ouvert.",
La sonde Parker de la Nasa a survécu à son plongeon dans la couronne solaire le soir de Noël.,
"C'est la première fois qu’un objet fabriqué par les humains réussit à s'être approché à ce point du Soleil, résistant à des températures allant jusqu’à 982 °C.",
"Icare des temps modernes""",
"La journaliste italienne Cecilia Sala est retenue depuis 10 jours dans la """,
", en Iran, la prison d'Évin, à Téhéran.",
"Les éclairages de Siavosh Gazi, correspondant pour France 24 à Téhéran.",
"Alors que la Géorgie est en proie à une véritable crise politique depuis l'élection de Miréïl Kavélachvili, le futur président doit prêter serment demain.",
"Pourtant, le bras de fer entre pro-russes et pro-UE est tenace, et l'élection de Kavélachvili reste contestée par l'opposition.",
"Les précisions de Thorniké Gordadzé, chercheur associé à l’Institut Jacques Delors, ancien ministre géorgien pour l’intégration européenne de 2010 à 2012.",
"Alors que Miréïl Kavelachvili doit prêter serment dimanche pour devenir président de Géorgie, l'opposition conteste toujours son élection.",
Elle est notamment incarnée par la présidente sortante pro-européenne Salomé Zourabichvili.,
"Les explications de Bruno Daroux, chroniqueur international pour France 24.",
selon l'OMS.,
L’armée israélienne de son côté évoque la présence de combattants du Hamas dans le secteur.,
"Les explications de Rami Abou Jamous, journaliste indépendant à Gaza.",
"Les explications avec Malick Diakité, correspondant à Conakry.",
Le Premier ministre doit se rendre dans l'archipel ce dimanche.,
"Il sera accompagné d'Élisabeth Borne, ministre de l'Éducation nationale et de Manuel Valls pour les Outremers, alors que sur place le défi de la reconstruction s'annonce immense.",
"Ce dimanche, Mikheïl Kavelachvili, soutenu par le parti Rêve Géorgien pro-russe au pouvoir, doit prêter serment.",
"Pour la première fois dans l'histoire du pays, la cérémonie se déroulera à huis clos au Parlement.",
"Trois jours après le crash d'un avion d'Azerbaijan Airlines, les premiers résultats de l'enquête font état d'une """,
Il est désormais hors service selon l'OMS.,
"Les précisions de Rami Abou Jamous, journaliste indépendant basé à Gaza.",
"Au Sénégal, le Premier ministre Ousmane Sonko a fait face vendredi aux députés dans le cadre de sa déclaration de politique générale.",
Les précisions sur place de Elimane Ndao.,
Avec de gros morceaux de Paris 2024 dedans !,
"Selon l'Organisation mondiale de la santé, l'hôpital Kamal Adwan, qui était le dernier établissement opérationnel dans le nord de la bande de Gaza, est désormais """,
"Israël annonce de son côté la fin de son opération contre """,
"un centre de commandement du Hamas""",
Les précisions de la correspondante de France 24 à Kiev.,
"Présidente de la Géorgie depuis 2018, Salomé Zourabichvili, ex-diplomate française, incarne aujourd'hui l'opposition au parti au pouvoir, qu'elle accuse de s'éloigner de l'Europe au profit d'un rapprochement avec Moscou.",
"Tandis que Mikheïl Kavelachvili s'apprête à être investi président dans un contexte de tensions politiques, Salomé Zourabichvili refuse de céder son poste, appelant à de nouvelles élections pour sortir le pays de la crise.",
"Des militaires nord-coréens blessés sont morts en Ukraine après avoir été faits prisonniers, a annoncé vendredi le président ukrainien Volodymyr Zelensky.",
"Il est clair que les chefs militaires russes et nord-coréens considèrent [le contingent envoyé par Pyongyang] comme des troupes pouvant être sacrifiées""",
", a assuré John Kirby, le porte-parole du Conseil américain de sécurité nationale.",
Ils viennent des quatre coins du monde pour se passer la bague au doigt… à Copenhague.,
"En 2023, un mariage sur cinq organisé au Danemark comptait au moins un ressortissant étranger.",
Mais pourquoi tant de couples décident de s’y marier ?,
ENTR a poussé les portes de l’Hôtel de Ville de Copenhague pour mieux comprendre ce qui rend le mariage à la danoise si attrayant.,
"Après le crash au Kazakhstan d'un vol d'Azerbaijan Airlines à destination de la Russie qui a fait 38 morts mercredi, la piste du missile de défense provenant de Russie est privilégiée par les enquêteurs.",
"Les explications d'Elena Volochine, chroniqueuse internationale pour France 24.",
La police finlandaise a ouvert une enquête pour sabotage après la panne d'un câble sous-marin en Baltique.,
Cet incident a causé une coupure d'électricité en Finlande et en Estonie le jour de Noël.,
"Le président allemand a annoncé ce vendredi la dissolution du Parlement, après l'implosion de la coalition gouvernementale.",
Le chancelier Olaf Scholz a perdu la confiance du Bundestag le 16 décembre dernier.,
La correspondance sur place avec Anne Mailliet.,
"Le président allemand, Frank-Walter Steinmeier, a dissous, comme prévu, la chambre basse du Parlement vendredi afin d'ouvrir la voie aux élections législatives anticipées fixées au 23 février.",
"Olaf Scholz avait perdu mi-décembre le vote de confiance des députés, refermant le chapitre d'un mandat écourté par l'implosion de sa fragile coalition gouvernementale.",
"L'Otan va """,
"en mer Baltique, a annoncé vendredi le secrétaire général de l'Alliance Atlantique, Mark Rutte.",
"Par ailleurs, l'Estonie a lancé des patrouilles en mer pour protéger sa connexion électrique avec la Finlande, deux jours après que le câble EstLink 2 reliant les deux pays a été rompu, probablement par un pétrolier en provenance d'un port russe, a annoncé le ministre estonien de la Défense.",
"L'armée ukrainienne a fait prisonnier un soldat nord-coréen déployé pour la combattre en soutien à la Russie, ont rapporté vendredi les renseignements sud-coréens.",
Il s'agit d'une première depuis que Kiev et les Occidentaux ont fait état de la participation de troupes de Pyongyang au conflit.,
Séoul a ensuite annoncé la mort du captif des suites de ses blessures.,
"Le naufrage d'un bateau de migrants en route pour l'Espagne a fait près de 70 disparus, dont 25 Maliens, dans les eaux marocaines le 19 décembre, a annoncé jeudi soir le gouvernement malien.",
"La police finlandaise a annoncé jeudi que le pétrolier russe Eagle S avait été arraisonné et qu'une enquête avait été ouverte pour """,
", le navire étant soupçonné d'être impliqué dans la panne d'un câble sous-marin électrique en Baltique, qui a causé une coupure d'électricité en Finlande et en Estonie le jour de Noël.",
"La Russie a lancé mercredi plus de 170 missiles et drones sur le système énergétique de l'Ukraine, une attaque """,
"qui a causé la mort d'une personne, selon Kiev, et laissé des centaines de milliers de foyers sans électricité ni chauffage le jour de Noël.",
"Analyse d'Elena Volochine, chroniqueuse internationale et ancienne correspondante de France 24 à Moscou.",
"La Russie a lancé mercredi matin plus de 70 missiles et plus de 100 drones explosifs sur l'Ukraine avec son système énergétique pour cible, a déclaré le président ukrainien Volodymyr Zelensky, dénonçant une attaque """,
le jour de Noël de la part de son homologue russe Vladimir Poutine.,
"Analyse de Gauthier Rybinski, chroniqueur international de France 24.",
"La Russie a mené mercredi une attaque """,
Précisions de Nicolas Chamontin.,
"Le pape François a exhorté mercredi à """,
"dans le monde, alors que Noël, fêté par des millions de chrétiens, est encore assombri cette année par les guerres dans la bande de Gaza, en Ukraine et dans de nombreuses autres régions.",
"Noël sous le signe du Jubilé: le pape François a ouvert mardi soir l'""",
"2025 de l'Eglise catholique, grand pèlerinage international pour lequel plus de 30 millions de fidèles du monde entier sont attendus à Rome.",
"Natalia Mendoza, correspondante de France 24 à Rome.",
"Précisions d'Emmanuelle Chaze, correspondante de France 24 à Kiev.",
Récit d'Eliott Samuel.,
Teapot Island est une destination insolite au sud de l’Angleterre.,
"Qu’elle soit en porcelaine délicatement ornée ou arborant des designs plus fantaisistes, la théière s’est imposée comme un véritable symbole de l’art de vivre à la britannique.",
Reportage de nos confrères de France 2.,
"La Russie a lancé mercredi matin plus de 70 missiles et plus de 100 drones explosifs sur l'Ukraine en prenant son système énergétique pour cible, a déclaré le président ukrainien Volodymyr Zelensky, le jour où le pays célèbre Noël le 25 décembre pour la deuxième fois de son histoire.",
Des millions de chrétiens célèbrent Noël mercredi.,
"Une fête assombrie cette année encore par les guerres dans la bande de Gaza, en Ukraine et dans de nombreuses autres régions du monde.",
Le Pape François célèbre Noël et a ouvert mardi le Jubilé 2025.,
", près de 30 millions de pèlerins sont attendus à Rome.",
"Dans sa traditionnelle allocution pour les fêtes de Noël, le président allemand Frank-Walter Steinmeier a appelé mardi 24 décembre à l'unité et à la cohésion du pays, quelques jours après l'attaque meurtrière contre un marché de Noël à Magdebourg.",
"Le point avec Anne Mailliet, correspondante de France 24 à Berlin.",
"Dans une lettre officielle adressée aux autorités indonésiennes le 19 décembre, la France demande le rapatriement de Serge Atlaoui, un Français condamné à mort en 2007 dans l'archipel pour trafic de drogue.",
"François Bayrou se rend ce dimanche à Mayotte avec deux ministres, Elizabeth Borne pour l'Education, et Manuel Valls pour les Outre-mer.",
"Alors que l’île compte des milliers de blessés, un hôpital de campagne a été déployé sur le stade de Cavani, à Mamoudzou.",
"Face au retour de la guerre en Europe, l’armée française renforce sa préparation à un conflit de haute-intensité.",
Un système de tranchées a ainsi été bâti dans un camp militaire en Alsace afin que les futurs fantassins puissent pratiquer un type de combat que l’on croyait oublié.,
"Deux semaines après le passage du cyclone destructeur Chido, l'archipel de Mayotte est désormais en vigilance jaune fortes pluies et orages, alors que certaines zones restent inaccessibles pour les secours.",
"Un couvre-feu sera appliqué mercredi de 1 h à 6 h du matin les 1er et 2 janvier à Nouméa et les communes avoisinantes, selon un arrêté publié vendredi.",
"François Bayrou effectuera dimanche et lundi un déplacement à Mayotte, ravagée par le cyclone Chido, a-t-on appris jeudi auprès de Matignon à l'issue d'une réunion sur la situation de l'île.",
Sujet de France TV.,
"Le Premier ministre François Bayrou a annoncé jeudi qu'il se rendra à Mayotte dimanche et lundi, à l'issue d'une réunion sur la situation catastrophique de l'île, après le passage du cyclone Chido.",
"Il se rendra là-bas accompagné de plusieurs ministres de son nouveau gouvernement, notamment la ministre d'État, Élisabeth Borne, et le ministre des Outre-mer, Manuel Valls.",
"Pantalon relevé jusqu'au genou, cet homme dévoile la large entaille qui entame son mollet gauche.",
"Une plaque de tôle charriée par les vents du cyclone Chido à Mayotte, l'a frappé de plein fouet.",
"L'archevêque de Paris Laurent Ulrich doit présider mercredi matin la messe du jour de Noël à Notre-Dame de Paris, en fête pour la première fois depuis l'incendie de 2019.",
"Le bilan humain du cyclone Chido à Mayotte s'élève désormais à 39 morts, selon un nouveau décompte publié mardi par le préfet de Mayotte dans un communiqué.",
Il est rare qu'il reste de la bûche de Noël.,
surtout quand elle est signée Nina Métayer.,
"Elle est la meilleure pâtissière du monde, et elle a livré ses secrets pour la bûche parfaite à Estelle Martin sur France 24.",
"Au réveillon de Noël, le repas est parfois très, trop copieux.",
Explications de Lucas Franchineau (France 2).,
Mais les incertitudes demeurent sur la capacité du Premier ministre François Bayrou à éviter une censure à l'Assemblée Nationale.,
"Pour la première fois depuis l'incendie de 2019, Notre-Dame de Paris célèbre à nouveau Noël mardi et mercredi, avec les traditionnelles messes de la Nativité qui devraient attirer de nombreux fidèles.",
"La reconduction d'Annie Genevard (LR) lundi au ministère de l'Agriculture doit permettre d'assurer une """,
"sur les dossiers agricoles, estime l'alliance syndicale majoritaire FNSEA-JA, quand la Confédération paysanne au contraire appelle la ministre à """,
Récit de Natalia Odisharia.,
"Les fidèles catholiques ont pu assister mardi aux premières messes de Noël depuis la réouverture de la cathédrale Notre-Dame de Paris, dont la cérémonie officielle a eu lieu le 8 décembre 2024 après 5 ans de travaux.",
Le nouveau gouvernement Bayrou a pris ses fonctions mardi.,
Le nouveau ministre de la Justice Gérald Darmanin a promis un tandem de fermeté avec le ministre de l'Intérieur Bruno Retailleau.,
La composition du gouvernement de François Bayrou a été annoncée lundi soir.,
Combien de temps le gouvernement peut-il tenir ?,
"Éléments de réponse avec Antoine Mariotti, chroniqueur international à France 24.",
"Élisabeth Borne, Manuel Valls, Gérald Darmanin.",
"les différentes passations de pouvoirs se sont enchaînées mardi 24 décembre, au lendemain de l'annonce de la composition du gouvernement du Premier ministre François Bayrou.",
"Six ans après son retrait de la vie politique française, l'ancien socialiste Manuel Valls effectue un retour inattendu sur la scène nationale.",
"Jean-Christophe Gallien, politologue et conseiller en communication, était l'invité de France 24, mardi 24 décembre.",
Il revient sur les nominations et prises de fonctions des ministres du gouvernement du Premier ministre François Bayrou.,
"Pour Jean-Christophe Gallien, """,
"du gouvernement Bayrou """,
"Décryptage d'Antoine Mariotti, chroniqueur international à France 24.",
"L'opposition a critiqué la composition du nouveau gouvernement du Premier ministre François Bayrou, annoncée la veille au soir.",
"Si autrefois, Paris rayonnait dans le monde de la peinture, aujourd’hui, la France ne joue plus que les seconds rôles.",
"Les Etats-Unis règnent en maître, talonnés par la Chine.",
La place parisienne est-elle en train de s’effacer du tableau mondial de l’art contemporain ?,
"Éléments de réponse avec Aude de Kerros, autrice de """,
Manipulation et géopolitique.,
"Chronique d’une domination économique et culturelle""",
Eyrolles).,
"Les ministres du gouvernement de François Bayrou prennent leurs fonctions mardi, à la veille de Noël, lors de passations de pouvoir qui doivent préciser la feuille de route du Premier ministre.",
"Deux anciens Premiers ministres, Élisabeth Borne et Manuel Valls, et la droite bien représentée par Gérald Darmanin à la Justice et Bruno Retailleau reconduit à l'Intérieur, font partie du gouvernement de François Bayrou dévoilé lundi soir.",
"Le journal de l'Afrique s'intéresse à la mythologie africaine et à l'un de ses personnages phares: Kankan Moussa, empereur du mali du 14e siècle.",
"Solo Niaré, écrivain malien-guinéen, passionné d'histoire, auteur de plusieurs romans et contes pour enfants s'est attaqué à ce mythe historique fondateur de l'histoire africaine dans son ouvrage """,
"l'Eunuque et l'Empereur""",
publié chez Nimba Littérature.,
"Au Sénégal, le Premier ministre Ousmane Sonko a fait face ce vendredi aux députés dans le cadre de sa déclaration de politique générale.",
"Au Tchad, les élections législatives et locales auront lieu dans trois jours : c'est la dernière étape de la transition militaire menée par le Maréchal Mahamat Idriss Deby itno.",
"Le Premier ministre sénégalais, Ousmane Sonko, a annoncé vendredi que le gouvernement s'apprêtait à déposer un projet de loi visant à abroger la loi d'amnistie votée sous la présidence de l'ancien chef de l'État Macky Sall.",
Le Premier ministre sénégalais Ousmane Sonko a pris la parole vendredi 27 décembre devant les députés pour présenter les grandes lignes de sa politique pour les mois à venir.,
La correspondance à Dakar de Élimane Ndao.,
"Le gouvernement sénégalais a condamné jeudi les propos de son ministre en charge de l'Administration et de l'Équipement, Cheikh Oumar Diagne, qui avait qualifié les tirailleurs de """,
"La situation est toujours confuse au Mozambique, au lendemain de l'évasion de près de 1500 détenus d'une prison de Maputo, alors qu'au moins 125 personnes ont trouvé la mort dans des violences depuis l'annonce de la victoire du parti au pouvoir, le Frelimo, à l'élection présidentielle.",
